         1226147 function calls (1204291 primitive calls) in 10.168 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      198    0.000    0.000    0.000    0.000 pyplot.py:93(_copy_docstring_and_deprecators)
  199/189    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
        6    0.000    0.000    0.000    0.000 _base.py:2510(_process_unit_info)
       13    0.000    0.000    0.000    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      980    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
      686    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       39    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
      701    0.000    0.000    0.000    0.000 enum.py:192(__get__)
       31    0.000    0.000    0.000    0.000 transforms.py:2323(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 patches.py:4027(FancyArrowPatch)
       88    0.000    0.000    0.000    0.000 typing.py:245(_collect_parameters)
        1    0.000    0.000    0.000    0.000 scale.py:734(_get_scale_docs)
      539    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
      384    0.000    0.000    0.000    0.000 copy.py:243(_keep_alive)
       54    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(around)
    83/45    0.000    0.000    0.000    0.000 _base.py:917(get_xaxis_transform)
       28    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:3573(set_xlim)
        1    0.000    0.000    0.000    0.000 patches.py:4366(ConnectionPatch)
        3    0.000    0.000    0.000    0.000 backend_bases.py:2135(get_width_height)
     2509    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      140    0.000    0.000    0.000    0.000 text.py:1195(set_x)
        4    0.000    0.000    0.000    0.000 core.py:1437(__mul__)
        1    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
      762    0.000    0.000    0.000    0.000 _parser.py:79(groups)
       14    0.000    0.000    0.000    0.000 __init__.py:198(split)
        2    0.000    0.000    0.000    0.000 tokenize.py:323(read_or_stop)
     2376    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      299    0.000    0.000    0.000    0.000 patches.py:730(get_path)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
     1530    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:78(__init__)
      560    0.000    0.000    0.000    0.000 inspect.py:292(isclass)
       94    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
      243    0.000    0.000    0.000    0.000 __init__.py:190(__init__)
     2568    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
      166    0.000    0.000    0.000    0.000 colors.py:944(copy)
      269    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
      131    0.000    0.000    0.000    0.000 text.py:1000(set_horizontalalignment)
       84    0.000    0.000    0.000    0.000 core.py:3904(<genexpr>)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 collections.py:1686(EllipseCollection)
      109    0.000    0.000    0.000    0.000 patches.py:456(set_capstyle)
     2376    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1559(__init__)
      712    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       13    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
      536    0.000    0.000    0.000    0.000 enum.py:58(_is_sunder)
      160    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
    83/45    0.000    0.000    0.000    0.000 _base.py:997(get_yaxis_transform)
       28    0.000    0.000    0.000    0.000 axis.py:1832(_set_formatter)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1217(AnnotationBbox)
      404    0.000    0.000    0.000    0.000 __init__.py:1467(debug)
      601    0.000    0.000    0.000    0.000 __init__.py:1834(_str_equal)
       35    0.000    0.000    0.000    0.000 core.py:2315(__init__)
       20    0.000    0.000    0.000    0.000 transforms.py:2822(nonsingular)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
      585    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        2    0.000    0.000    0.000    0.000 typing.py:2814(_make_nmtuple)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
      317    0.000    0.000    0.000    0.000 function_base.py:451(_needs_add_docstring)
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
      342    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
      105    0.000    0.000    0.000    0.000 patches.py:496(set_hatch)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
      315    0.000    0.000    0.000    0.000 transforms.py:253(x0)
       54    0.000    0.000    0.000    0.000 lines.py:718(set_transform)
       12    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
     1236    0.000    0.000    0.000    0.000 transforms.py:1039(get_points)
       63    0.000    0.000    0.000    0.000 fromnumeric.py:2829(amin)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(Parser)
      117    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
       12    0.000    0.000    0.000    0.000 ticker.py:218(<listcomp>)
      618    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        4    0.000    0.000    0.000    0.000 axis.py:2208(setter)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      252    0.000    0.000    0.000    0.000 transforms.py:2417(transform_non_affine)
        7    0.000    0.000    0.000    0.000 axis.py:1663(update_units)
       91    0.000    0.000    0.000    0.000 font_manager.py:729(set_style)
        1    0.000    0.000    0.000    0.000 helpers.py:14(delimited_list)
        3    0.000    0.000    0.000    0.000 transforms.py:338(max)
      334    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
       10    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       33    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1684(<setcomp>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
       14    0.000    0.000    0.000    0.000 core.py:5585(__init__)
       76    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        2    0.000    0.000    0.000    0.000 __init__.py:504(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:95(resize)
       29    0.000    0.000    0.000    0.000 transforms.py:2281(__init__)
       54    0.000    0.000    0.000    0.000 lines.py:1220(set_markerfacecolor)
      106    0.000    0.000    0.000    0.000 patches.py:304(set_antialiased)
        1    0.000    0.000    0.000    0.000 widgets.py:604(RangeSlider)
        1    0.000    0.000    0.000    0.000 unicode.py:118(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1311(__iter__)
       37    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
        1    0.000    0.000    0.000    0.000 gridspec.py:657(get_position)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
       23    0.000    0.000    0.000    0.000 overrides.py:220(decorator)
       12    0.000    0.000    0.000    0.000 _methods.py:127(_clip)
       29    0.000    0.000    0.000    0.000 pathlib.py:353(_select_from)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1297(_recalculate)
       91    0.000    0.000    0.000    0.000 font_manager.py:742(set_variant)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
        9    0.000    0.000    0.000    0.000 axis.py:438(_get_text1_transform)
        1    0.000    0.000    0.000    0.000 pathlib.py:281(_make_selector)
       74    0.000    0.000    0.000    0.000 text.py:1217(set_rotation)
     12/2    0.000    0.000    0.000    0.000 core.py:1503(makeOptionalList)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
       36    0.000    0.000    0.000    0.000 rcsetup.py:711(<genexpr>)
     14/7    0.000    0.000    0.000    0.000 units.py:164(get_converter)
      346    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
      374    0.000    0.000    0.000    0.000 artist.py:451(get_transform)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1145(OffsetImage)
       94    0.000    0.000    0.000    0.000 _methods.py:43(_amin)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:304(GPS)
        1    0.000    0.000    0.000    0.000 pathlib.py:349(__init__)
      614    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        6    0.000    0.000    0.000    0.000 numeric.py:2359(within_tol)
       18    0.000    0.000    0.000    0.000 __init__.py:221(connect)
     1444    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
      390    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
       14    0.000    0.000    0.000    0.000 core.py:8210(__init__)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
     2673    0.000    0.000    0.000    0.000 {built-in method math.factorial}
       54    0.000    0.000    0.000    0.000 fromnumeric.py:3245(around)
        9    0.000    0.000    0.000    0.000 axis.py:499(_get_text1_transform)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
       63    0.000    0.000    0.000    0.000 inspect.py:2063(_signature_is_builtin)
      105    0.000    0.000    0.000    0.000 patches.py:476(set_joinstyle)
        9    0.000    0.000    0.000    0.000 _base.py:945(get_xaxis_text1_transform)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
      618    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
       58    0.000    0.000    0.000    0.000 typing.py:1643(<genexpr>)
       34    0.000    0.000    0.000    0.000 <frozen posixpath>:229(expanduser)
       13    0.000    0.000    0.000    0.000 transforms.py:2764(get_transformed_points_and_affine)
        1    0.000    0.000    0.000    0.000 widgets.py:332(Slider)
      176    0.000    0.000    0.000    0.000 _compiler.py:465(_get_charset_prefix)
       11    0.000    0.000    0.000    0.000 core.py:1663(__call__)
      314    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
       48    0.000    0.000    0.000    0.000 ticker.py:568(__call__)
        1    0.000    0.000    0.000    0.000 patches.py:3062(ArrowStyle)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
     1563    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
  274/255    0.000    0.000    0.000    0.000 results.py:159(__init__)
      316    0.000    0.000    0.000    0.000 transforms.py:263(y0)
      189    0.000    0.000    0.000    0.000 inspect.py:1945(_signature_get_user_defined_method)
       18    0.000    0.000    0.000    0.000 cycler.py:415(cycler)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        9    0.000    0.000    0.000    0.000 _base.py:1025(get_yaxis_text1_transform)
        1    0.000    0.000    0.000    0.000 patches.py:1312(FancyArrow)
      183    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
      120    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        5    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
       14    0.000    0.000    0.000    0.000 core.py:8215(getdoc)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
       52    0.000    0.000    0.000    0.000 text.py:1283(_preprocess_math)
      101    0.000    0.000    0.000    0.000 transforms.py:2426(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 __init__.py:572(matplotlib_fname)
     1045    0.000    0.000    0.000    0.000 colors.py:394(<genexpr>)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
       29    0.000    0.000    0.000    0.000 transforms.py:328(ymax)
       10    0.000    0.000    0.000    0.000 version.py:43(parse)
       85    0.000    0.000    0.000    0.000 _parser.py:444(_uniq)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
       42    0.000    0.000    0.000    0.000 artist.py:1117(set_zorder)
        9    0.000    0.000    0.000    0.000 axis.py:502(_get_text2_transform)
        8    0.000    0.000    0.000    0.000 core.py:561(_setResultsName)
        1    0.000    0.000    0.000    0.000 collections.py:1768(PatchCollection)
        9    0.000    0.000    0.000    0.000 axis.py:441(_get_text2_transform)
        1    0.000    0.000    0.000    0.000 font_manager.py:1483(_cached_realpath)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
       71    0.000    0.000    0.000    0.000 pathlib.py:536(__str__)
       37    0.000    0.000    0.000    0.000 typing.py:308(_remove_dups_flatten)
      934    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       26    0.000    0.000    0.000    0.000 transforms.py:624(translated)
       25    0.000    0.000    0.000    0.000 enum.py:1006(_find_new_)
      159    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
     1488    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:412(realpath)
      578    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
      674    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 patches.py:1256(Arrow)
        7    0.000    0.000    0.000    0.000 core.py:1392(__radd__)
        1    0.000    0.000    0.000    0.000 widgets.py:2529(SpanSelector)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:379(FigureCanvasAgg)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(inv)
       10    0.000    0.000    0.000    0.000 version.py:184(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2965(NavigationToolbar2)
        3    0.000    0.000    0.000    0.000 _base.py:1134(_set_position)
       13    0.000    0.000    0.000    0.000 transforms.py:2751(_revalidate)
      496    0.000    0.000    0.000    0.000 enum.py:69(_is_internal_class)
      325    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
     56/5    0.000    0.000    0.000    0.000 transforms.py:2376(_invalidate_internal)
        9    0.000    0.000    0.000    0.000 _base.py:1051(get_yaxis_text2_transform)
       39    0.000    0.000    0.000    0.000 _compiler.py:386(<listcomp>)
        9    0.000    0.000    0.000    0.000 _base.py:971(get_xaxis_text2_transform)
        1    0.000    0.000    0.000    0.000 axis.py:2334(_update_offset_text_position)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
      220    0.000    0.000    0.000    0.000 typing.py:159(_type_convert)
      118    0.000    0.000    0.000    0.000 font_manager.py:715(set_family)
        2    0.000    0.000    0.000    0.000 backend_bases.py:3104(_wait_cursor_for_draw_cm)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:827(set_figure)
        2    0.000    0.000    0.000    0.000 dataclasses.py:588(_repr_fn)
     1221    0.000    0.000    0.000    0.000 transforms.py:2122(get_matrix)
      106    0.000    0.000    0.000    0.000 __init__.py:1314(is_math_text)
      193    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        2    0.000    0.000    0.000    0.000 linalg.py:469(inv)
      103    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:421(_joinrealpath)
       37    0.000    0.000    0.000    0.000 transforms.py:2673(__init__)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diff)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
      344    0.000    0.000    0.000    0.000 inspect.py:300(ismethod)
       28    0.000    0.000    0.000    0.000 transforms.py:318(ymin)
        1    0.000    0.000    0.000    0.000 widgets.py:3840(PolygonSelector)
      140    0.000    0.000    0.000    0.000 text.py:1206(set_y)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:362(_get_scalar_type_map)
       52    0.000    0.000    0.000    0.000 enum.py:978(_find_data_type_)
      331    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
      270    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
        2    0.000    0.000    0.000    0.000 _base.py:1876(apply_aspect)
        1    0.000    0.000    0.000    0.000 widgets.py:1334(TextBox)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
       23    0.000    0.000    0.000    0.000 core.py:4948(__init__)
      292    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       77    0.000    0.000    0.000    0.000 font_manager.py:1061(get_default_size)
      105    0.000    0.000    0.000    0.000 artist.py:632(get_snap)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:624(_cmp_fn)
      195    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        1    0.000    0.000    0.000    0.000 image.py:857(AxesImage)
        5    0.000    0.000    0.000    0.000 transforms.py:654(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis3d.py:53(Axis)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
      623    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      400    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       77    0.000    0.000    0.000    0.000 enum.py:932(_check_for_existing_members_)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       18    0.000    0.000    0.000    0.000 __init__.py:1675(_safe_first_finite)
       34    0.000    0.000    0.000    0.000 numeric.py:150(ones)
        2    0.000    0.000    0.000    0.000 {method 'set_cursor' of '_macosx.FigureCanvas' objects}
       14    0.000    0.000    0.000    0.000 axis.py:1792(set_major_formatter)
       54    0.000    0.000    0.000    0.000 lines.py:1122(set_linewidth)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:593(gen_candidates)
     1208    0.000    0.000    0.000    0.000 inspect.py:3031(parameters)
       67    0.000    0.000    0.000    0.000 text.py:1321(set_usetex)
       32    0.000    0.000    0.000    0.000 __init__.py:651(__init__)
       74    0.000    0.000    0.000    0.000 text.py:329(set_rotation_mode)
     2338    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 _base.py:3751(set_ybound)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(lstsq)
        1    0.000    0.000    0.000    0.000 gridspec.py:145(get_grid_positions)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
     1866    0.000    0.000    0.000    0.000 __init__.py:831(<lambda>)
  145/100    0.000    0.000    0.000    0.000 typing.py:1358(__hash__)
        5    0.000    0.000    0.000    0.000 transforms.py:655(<listcomp>)
       54    0.000    0.000    0.000    0.000 lines.py:1210(set_markeredgecolor)
       25    0.000    0.000    0.000    0.000 transforms.py:313(xmin)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       14    0.000    0.000    0.000    0.000 axis.py:1858(set_major_locator)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
     1028    0.000    0.000    0.000    0.000 fromnumeric.py:2427(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        2    0.000    0.000    0.000    0.000 transforms.py:988(intervalx)
        5    0.000    0.000    0.000    0.000 transforms.py:656(<listcomp>)
        6    0.000    0.000    0.000    0.000 patches.py:2237(<listcomp>)
       54    0.000    0.000    0.000    0.000 lines.py:1406(set_dash_capstyle)
        4    0.000    0.000    0.000    0.000 _base.py:4271(get_children)
      468    0.000    0.000    0.000    0.000 __init__.py:154(<genexpr>)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
       54    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 offsetbox.py:908(AnchoredOffsetbox)
       13    0.000    0.000    0.000    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      541    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        1    0.000    0.000    0.000    0.000 linalg.py:2150(lstsq)
        5    0.000    0.000    0.000    0.000 transforms.py:657(<listcomp>)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
      163    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
       59    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
      105    0.000    0.000    0.000    0.000 font_manager.py:755(set_weight)
       25    0.000    0.000    0.000    0.000 transforms.py:323(xmax)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
       15    0.000    0.000    0.000    0.000 pathlib.py:765(__truediv__)
      500    0.000    0.000    0.000    0.000 transforms.py:2307(get_matrix)
       37    0.000    0.000    0.000    0.000 typing.py:1555(<genexpr>)
       19    0.000    0.000    0.000    0.000 transforms.py:1607(transform_path_non_affine)
       63    0.000    0.000    0.000    0.000 inspect.py:2075(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
        3    0.000    0.000    0.000    0.000 pathlib.py:909(home)
       48    0.000    0.000    0.000    0.000 ticker.py:516(_format_maybe_minus_and_locale)
     1752    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       12    0.000    0.000    0.000    0.000 transforms.py:1864(inverted)
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
       24    0.000    0.000    0.000    0.000 _methods.py:93(_clip_dep_is_scalar_nan)
      118    0.000    0.000    0.000    0.000 backend_bases.py:913(set_capstyle)
        1    0.000    0.000    0.000    0.000 ExifTags.py:359(LightSource)
      808    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 __init__.py:536(get_configdir)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
       54    0.000    0.000    0.000    0.000 lines.py:1064(set_drawstyle)
      150    0.000    0.000    0.000    0.000 __init__.py:831(clean)
        1    0.000    0.000    0.000    0.000 common.py:422(<listcomp>)
      118    0.000    0.000    0.000    0.000 backend_bases.py:983(set_joinstyle)
       17    0.000    0.000    0.000    0.000 contextlib.py:260(contextmanager)
        1    0.000    0.000    0.000    0.000 image.py:1420(BboxImage)
       12    0.000    0.000    0.000    0.000 datetime.py:592(__new__)
      195    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        3    0.000    0.000    0.000    0.000 enum.py:910(<listcomp>)
       91    0.000    0.000    0.000    0.000 font_manager.py:781(set_stretch)
       39    0.000    0.000    0.000    0.000 pathlib.py:546(__fspath__)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
       14    0.000    0.000    0.000    0.000 axis.py:1818(set_minor_formatter)
        1    0.000    0.000    0.000    0.000 patches.py:884(RegularPolygon)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
      314    0.000    0.000    0.000    0.000 __init__.py:765(__iter__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
       11    0.000    0.000    0.000    0.000 __init__.py:235(_connect_picklable)
       15    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
       54    0.000    0.000    0.000    0.000 lines.py:1230(set_markerfacecoloralt)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:1061(<listcomp>)
   106/64    0.000    0.000    0.000    0.000 typing.py:1656(__hash__)
       13    0.000    0.000    0.000    0.000 lines.py:712(_get_transformed_path)
        1    0.000    0.000    0.000    0.000 _base.py:1189(_gen_axes_patch)
       54    0.000    0.000    0.000    0.000 lines.py:1358(set_dash_joinstyle)
        2    0.000    0.000    0.000    0.000 patches.py:603(get_window_extent)
       26    0.000    0.000    0.000    0.000 transforms.py:1827(frozen)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      670    0.000    0.000    0.000    0.000 transforms.py:1753(<lambda>)
        1    0.000    0.000    0.000    0.000 widgets.py:2032(MultiCursor)
       16    0.000    0.000    0.000    0.000 function_base.py:1320(diff)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:941(update)
        1    0.000    0.000    0.000    0.000 patches.py:1512(Ellipse)
       38    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
       91    0.000    0.000    0.000    0.000 font_manager.py:865(set_math_fontfamily)
       14    0.000    0.000    0.000    0.000 axis.py:1874(set_minor_locator)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
       85    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
      799    0.000    0.000    0.000    0.000 path.py:211(vertices)
       48    0.000    0.000    0.000    0.000 transforms.py:2902(_interval_contains_close)
      248    0.000    0.000    0.000    0.000 typing.py:1651(__eq__)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1168(Wedge)
        4    0.000    0.000    0.000    0.000 transforms.py:1057(set)
      350    0.000    0.000    0.000    0.000 artist.py:300(axes)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
       29    0.000    0.000    0.000    0.000 text.py:893(get_unitless_position)
        1    0.000    0.000    0.000    0.000 core.py:6515(__new__)
      300    0.000    0.000    0.000    0.000 transforms.py:2651(get_matrix)
       13    0.000    0.000    0.000    0.000 lines.py:697(_transform_path)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
      310    0.000    0.000    0.000    0.000 typing.py:1352(__eq__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
       13    0.000    0.000    0.000    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
