Tue Aug 22 15:35:09 2023    output.dat

         146117 function calls (141924 primitive calls) in 2.381 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       32    0.000    0.000    0.009    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:3918(format_coord)
       58    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:86(as_list)
      158    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2222(transform_non_affine)
      101    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2413(transform_affine)
      271    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       72    0.000    0.000    0.002    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:93(_get_text_metrics_with_cache)
      499    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1039(get_points)
        4    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/linalg/linalg.py:469(inv)
      218    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/_methods.py:39(_amax)
      127    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:737(set_figure)
      717    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       66    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2190(__init__)
  530/334    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
      135    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:438(set_transform)
   159/87    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2391(__eq__)
       20    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2822(nonsingular)
       58    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:2711(axes)
       33    0.000    0.000    0.004    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1335(update_from)
      102    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:635(set_data)
        1    0.000    0.000    2.381    2.381 {built-in method builtins.exec}
      155    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:451(get_transform)
      127    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1249(set_verticalalignment)
       15    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/patches.py:48(__init__)
      548    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.005    0.005 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_axes.py:2238(bar)
   162/72    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2398(_iter_break_from_left_to_right)
      286    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/copyreg.py:104(__newobj__)
      396    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/copy.py:264(<genexpr>)
      134    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      490    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/multiarray.py:740(dot)
      142    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/colors.py:237(_check_color_like)
       45    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2902(_interval_contains_close)
      234    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:1256(<genexpr>)
       14    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:351(_apply_params)
       23    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:778(set_clip_path)
       24    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1109(get_points)
      127    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1000(set_horizontalalignment)
       12    0.000    0.000    0.004    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:855(clear)
       31    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/shape_base.py:612(column_stack)
      142    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/colors.py:218(is_color_like)
       99    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1314(is_math_text)
       30    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
      621    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1803(get_affine)
       21    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1413(__sub__)
       54    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:419(iter_bezier)
       44    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:99(__init__)
      150    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:831(clean)
       44    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/_api/__init__.py:134(check_shape)
       12    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:744(_set_order_of_magnitude)
      482    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x102c41600}
      186    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:893(copy)
       24    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:624(translated)
      370    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/enum.py:1093(__new__)
   115/77    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:917(get_xaxis_transform)
       41    0.000    0.000    0.003    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:132(__init__)
      101    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2417(transform_non_affine)
       16    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/function_base.py:1320(diff)
       41    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:221(update)
       65    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1307(set_fontproperties)
      141    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1327(_to_unmasked_float_array)
      237    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:847(get_visible)
       89    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:729(set_style)
      108    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/units.py:56(_is_natively_supported)
    63/57    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:841(_unstale_viewLim)
      212    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       28    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1832(_set_formatter)
       12    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:200(draw_text)
        9    0.000    0.000    0.006    0.001 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:416(__init__)
      170    0.000    0.000    0.000    0.000 {built-in method math.log10}
      126    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:1048(set_visible)
      269    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       25    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:1490(get_font)
      114    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:715(set_family)
        6    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/numeric.py:2359(within_tol)
       89    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:742(set_variant)
   106/72    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:997(get_yaxis_transform)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/enum.py:806(__members__)
      137    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:63(_scale_dashes)
        8    0.000    0.000    0.006    0.001 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:477(__init__)
      182    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/pyplot.py:872(_auto_draw_if_interactive)
       33    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:455(update_position)
       72    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1217(set_rotation)
      146    0.000    0.000    0.000    0.000 {built-in method math.cos}
       14    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:533(set_useMathText)
       25    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:263(_prepare_font)
       30    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:480(broadcast_arrays)
       44    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:202(_update_values)
      158    0.000    0.000    0.000    0.000 {built-in method math.radians}
       18    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/colors.py:307(_to_rgba_no_colorcycle)
        6    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1486(get_minorticklocs)
      183    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:68(_stale_figure_callback)
       14    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:2010(_validate_steps)
      564    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       24    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/_methods.py:93(_clip_dep_is_scalar_nan)
       45    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/bezier.py:195(<listcomp>)
      185    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/__init__.py:1269(is_interactive)
       29    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:516(update_position)
       25    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:1270(_find_fonts_by_props)
        1    0.000    0.000    0.005    0.005 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_axes.py:6493(hist)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:38(__init__)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:2373(__init__)
       48    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1283(_preprocess_math)
        1    0.000    0.000    0.010    0.010 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:44(destroy)
        1    0.000    0.000    0.008    0.008 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:1262(__clear)
       65    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1030(set_linespacing)
        4    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1162(_set_lim)
       23    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/pathlib.py:484(_parse_args)
       90    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:608(_from_any)
      101    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:263(y0)
       29    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2281(__init__)
      159    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      172    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1834(_str_equal)
      691    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       10    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/cycler.py:364(by_key)
       12    0.000    0.000    0.005    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:293(draw)
       22    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:348(update_from)
      2/1    0.000    0.000    0.005    0.005 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/__init__.py:1439(inner)
        1    0.000    0.000    0.012    0.012 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:574(__init__)
      103    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:755(set_weight)
       14    0.000    0.000    0.002    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/scale.py:103(set_default_locators_and_formatters)
       12    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:1899(scale_range)
       35    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/patches.py:317(_set_edgecolor)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1406(set_dash_capstyle)
       52    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       72    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:329(set_rotation_mode)
     14/7    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/units.py:164(get_converter)
       54    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:353(iter_segments)
       66    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:33(_get_dash_pattern)
       14    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:2031(set_params)
      267    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:1132(sticky_edges)
       57    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(concatenate)
      138    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1195(set_x)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:265(disconnect)
       18    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:221(connect)
       66    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2703(amax)
       45    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:568(__call__)
      189    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1753(<lambda>)
        9    0.000    0.000    0.004    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:2371(add_patch)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1064(set_drawstyle)
        6    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:2474(get_tick_space)
      181    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1265(set_text)
       26    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1087(__init__)
       12    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:474(transformed)
       15    0.000    0.000    0.002    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/patches.py:582(draw)
      218    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:211(vertices)
      344    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      198    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      307    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:699(get_file)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1122(set_linewidth)
      252    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:845(<genexpr>)
      128    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        6    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/inspect.py:3075(_bind)
       98    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:642(__eq__)
       17    0.000    0.000    0.012    0.001 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1544(_get_tick)
      156    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1350(_iter_break_from_left_to_right)
      329    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      130    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1206(set_y)
       13    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:221(get_text_width_height_descent)
       58    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        2    0.000    0.000    0.002    0.001 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/spines.py:142(get_window_extent)
       20    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/getlimits.py:558(smallest_normal)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1052(set_color)
       66    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:963(set_foreground)
       89    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:781(set_stretch)
        8    0.000    0.000    0.004    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:918(set_tick_params)
        2    0.000    0.000    0.026    0.013 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1368(draw)
       35    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2673(__init__)
        9    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1376(contains_branch)
       61    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2829(amin)
       24    0.000    0.000    0.000    0.000 {built-in method builtins.round}
      144    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:560(formatter)
       65    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1321(set_usetex)
        1    0.000    0.000    2.381    2.381 /Users/lemerleau/Dropbox/PostDOC/Uni_courses/2023/FMI_08_IntrodutoryComputing/HomeWorks/leidhold/hw4/hw4_vectorized.py:40(main)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1358(set_dash_joinstyle)
       33    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:131(__getstate__)
       34    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1182(set_marker)
       14    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1858(set_major_locator)
        9    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.cleanup_path}
      196    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/patches.py:763(rotation_point)
      108    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axis.py:1721(convert_units)
      332    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:648(get_family)
       94    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:1768(__array__)
       39    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/path.py:162(_fast_from_codes_and_verts)
      163    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:300(axes)
       51    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/lines.py:1422(set_solid_capstyle)
       89    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/font_manager.py:865(set_math_fontfamily)
       62    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/text.py:1098(set_fontsize)
       14    0.000    0.000    0.001    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/ticker.py:427(__init__)
